faculty,date,start_time,duration_min,subject,instructor,room,group,type,status
"EEs3","2026-03-30","12:45","90","Problemy jakości energii elektrycznej","prof. A. Szromba","12","Lk","laboratoria","aktywne"
"EEs3","2026-03-31","09:15","90","Systemy monitoringu i sterowania w budownictwie","mgr inż. K. Hatłas","WA201","Lk","laboratoria","aktywne"
"EEs3","2026-03-31","11:00","90","Systemy monitoringu i sterowania w budownictwie","mgr inż. K. Hatłas","WA201","L","laboratoria","aktywne"
"EEs3","2026-03-31","12:45","90","Problemy jakości energii elektrycznej","prof. A. Szromba","9","W","wykład","aktywne"
"EEs3","2026-03-31","14:30","90","Programy wsparcia innowacyjności przedsiębiorstw","dr inż. J. Bąk","108D","S1","laboratoria","aktywne"
"EEs3","2026-04-01","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"EEs3","2026-04-02","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"EEs3","2026-04-03","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"EEs3","2026-04-04","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"EEs3","2026-04-05","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"EEs3","2026-04-06","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"EEs3","2026-04-07","07:00","900","Przerwa świąteczna","Brak","-","Wszystkie grupy","święto","wolne"
"EEs3","2026-04-09","14:30","90","Systemy monitoringu i sterowania w budownictwie","dr inż. A. Romańska","10","W","wykład","aktywne"
"EEs3","2026-04-09","16:15","90","Seminarium dyplomowe","prof. K. Kluszczyński","A1","S1","laboratoria","aktywne"
"EEs3","2026-04-13","12:45","90","Problemy jakości energii elektrycznej","prof. A. Szromba","12","Lk","laboratoria","aktywne"
"EEs3","2026-04-14","09:15","90","Systemy monitoringu i sterowania w budownictwie","mgr inż. K. Hatłas","WA201","Lk","laboratoria","aktywne"
"EEs3","2026-04-14","11:00","90","Systemy monitoringu i sterowania w budownictwie","mgr inż. K. Hatłas","WA201","L","laboratoria","aktywne"
"EEs3","2026-04-14","12:45","90","Problemy jakości energii elektrycznej","prof. A. Szromba","9","W","wykład","aktywne"
"EEs3","2026-04-14","14:30","90","Programy wsparcia innowacyjności przedsiębiorstw","dr inż. J. Bąk","108D","S1","laboratoria","aktywne"
"EEs3","2026-04-16","14:30","90","Systemy monitoringu i sterowania w budownictwie","dr inż. A. Romańska","10","W","wykład","aktywne"
"EEs3","2026-04-20","12:45","90","Problemy jakości energii elektrycznej","prof. A. Szromba","12","Lk","laboratoria","aktywne"
"EEs3","2026-04-21","09:15","90","Systemy monitoringu i sterowania w budownictwie","mgr inż. K. Hatłas","WA201","Lk","laboratoria","aktywne"
"EEs3","2026-04-21","11:00","90","Systemy monitoringu i sterowania w budownictwie","mgr inż. K. Hatłas","WA201","L","laboratoria","aktywne"
"EEs3","2026-04-21","12:45","90","Problemy jakości energii elektrycznej","prof. A. Szromba","9","W","wykład","aktywne"
"EEs3","2026-04-23","14:30","90","Systemy monitoringu i sterowania w budownictwie","dr inż. A. Romańska","10","W","wykład","aktywne"
"EEs3","2026-05-01","07:00","900","Majówka","Brak","-","Wszystkie grupy","święto","wolne"
"EEs3","2026-05-02","07:00","900","Majówka","Brak","-","Wszystkie grupy","święto","wolne"
"EEs3","2026-05-03","07:00","900","Majówka","Brak","-","Wszystkie grupy","święto","wolne"
"EEs3","2026-05-04","07:00","900","Majówka","Brak","-","Wszystkie grupy","święto","wolne"
"EEs3","2026-05-12","07:00","900","Święto Szkoły","Brak","-","Wszystkie grupy","święto","wolne"
"EEs3","2026-05-24","07:00","900","Zielone Świątki","Brak","-","Wszystkie grupy","święto","wolne"
"EEs3","2026-06-04","07:00","900","Boże Ciało","Brak","-","Wszystkie grupy","święto","wolne"
"EEs3","2026-06-05","07:00","900","Boże Ciało","Brak","-","Wszystkie grupy","święto","wolne"
"EiAs2","2026-02-23","07:30","135","Analiza matematyczna","dr A. Pudełko","A2","W","Wykład","aktywne"
"EiAs2","2026-02-23","10:00","90","Analiza matematyczna","dr A. Pudełko","A2","Ć2","Ćwiczenia","aktywne"
"EiAs2","2026-02-23","10:00","90","Język angielski","mgr J. Firganek","136SJO","Lek5","Lektorat","aktywne"
"EiAs2","2026-02-23","10:00","90","Język angielski","mgr A. Zwierzyńska-Dubis","139SJO","Lek1","Lektorat","aktywne"
"EiAs2","2026-02-23","11:45","90","Analiza matematyczna","mgr M. Ból","A2","Ć1","Ćwiczenia","aktywne"
"EiAs2","2026-02-23","11:45","90","Język angielski","mgr J. Firganek","136SJO","Lek3","Lektorat","aktywne"
"EiAs2","2026-02-23","11:45","90","Język niemiecki","mgr E. Targosz","139SJO","Lek","Lektorat","aktywne"
"EiAs2","2026-02-23","13:30","90","Analiza matematyczna","dr J. Czajkowski","A2","Ć3","Ćwiczenia","aktywne"
"EiAs2","2026-02-23","13:30","90","Język angielski","mgr J. Firganek","136SJO","Lek2","Lektorat","aktywne"
"EiAs2","2026-02-23","13:30","90","Programowanie w C++","mgr inż. M. Raźny","19","P1","Projekt","aktywne"
"EiAs2","2026-02-23","15:15","90","Programowanie w C++","mgr inż. M. Raźny","19","P5","Projekt","aktywne"
"EiAs2","2026-02-23","17:00","90","Programowanie w C++","mgr inż. M. Raźny","19","P3","Projekt","aktywne"
"EiAs2","2026-02-23","17:00","90","Geometria i grafika inżynierska w AUTOCAD","prof. P. Małka","18","P5","Projekt","aktywne"
"EiAs2","2026-02-24","07:30","90","Geometria i grafika inżynierska w AUTOCAD","prof. P. Małka","12","P2","Projekt","aktywne"
"EiAs2","2026-02-24","09:15","90","Podstawy elektroniki","prof. A. Szromba","A4","W","Wykład","aktywne"
"EiAs2","2026-02-24","11:00","90","Język angielski","mgr A. Zwierzyńska-Dubis","150SJO","Lek4","Lektorat","aktywne"
"EiAs2","2026-02-24","11:00","90","Podstawy elektroniki","prof. A. Szromba","A4","Ć2","Ćwiczenia","aktywne"
"EiAs2","2026-02-24","12:45","90","Metody numeryczne","dr inż. G. Pędrak","A3","W","Wykład","aktywne"
"EiAs2","2026-02-24","14:30","90","Geometria i grafika inżynierska w AUTOCAD","dr inż. Z. Pilch","A4","W","Wykład","aktywne"
"EiAs2","2026-02-24","16:15","90","Geometria i grafika inżynierska w AUTOCAD","prof. P. Małka","13","Lk6","Lab. Komp.","aktywne"
"EiAs2","2026-02-24","18:00","90","Programowanie w C++","dr inż. D. Gutenko","19","Lk6","Lab. Komp.","aktywne"
"EiAs2","2026-02-24","19:45","90","Geometria i grafika inżynierska w AUTOCAD","prof. P. Małka","13","P6","Projekt","aktywne"
"EiAs2","2026-02-25","11:45","90","Podstawy elektroniki","mgr inż. M. Raźny","06","L5","Laboratoria","aktywne"
"EiAs2","2026-02-25","11:45","90","Podstawy elektroniki","prof. A. Szromba","10","Ć3","Ćwiczenia","aktywne"
"EiAs2","2026-02-25","11:45","90","Metody numeryczne","dr inż. G. Pędrak","202","Lk1","Lab. Komp.","aktywne"
"EiAs2","2026-02-25","13:30","90","Podstawy elektroniki","mgr inż. M. Raźny","06","L6","Laboratoria","aktywne"
"EiAs2","2026-02-25","13:30","90","Metody numeryczne","dr inż. M. Orkisz","202","Lk3","Lab. Komp.","aktywne"
"EiAs2","2026-02-25","13:30","90","Programowanie w C++","dr inż. D. Gutenko","19","Lk1","Lab. Komp.","aktywne"
"EiAs2","2026-02-25","15:15","90","Podstawy elektroniki","mgr inż. M. Raźny","06","L7","Laboratoria","aktywne"
"EiAs2","2026-02-25","15:15","90","Metody numeryczne","dr inż. M. Orkisz","202","Lk4","Lab. Komp.","aktywne"
"EiAs2","2026-02-25","15:15","90","Programowanie w C++","dr inż. D. Gutenko","19","Lk2","Lab. Komp.","aktywne"
"EiAs2","2026-02-25","16:15","90","Język francuski","mgr B. Heil","139SJO","Lek","Lektorat","aktywne"
"EiAs2","2026-02-25","17:00","90","Podstawy elektroniki","mgr inż. M. Raźny","06","L8","Laboratoria","aktywne"
"EiAs2","2026-02-25","17:00","90","Programowanie w C++","dr inż. D. Gutenko","19","Lk3","Lab. Komp.","aktywne"
"EiAs2","2026-02-26","08:15","90","Programowanie w C++","dr inż. K. Suchenia","A3","W","Wykład","aktywne"
"EiAs2","2026-02-26","10:00","90","Geometria i grafika inżynierska w AUTOCAD","mgr inż. M. Gibas","13","Lk1","Lab. Komp.","aktywne"
"EiAs2","2026-02-26","11:45","90","Podstawy elektroniki","dr inż. A. Drwal","06","L9","Laboratoria","aktywne"
"EiAs2","2026-02-26","11:45","90","Geometria i grafika inżynierska w AUTOCAD","mgr inż. M. Gibas","13","Lk2","Lab. Komp.","aktywne"
"EiAs2","2026-02-26","13:30","90","Podstawy elektroniki","dr inż. S. Żaba","06","L1","Laboratoria","aktywne"
"EiAs2","2026-02-26","13:30","90","Geometria i grafika inżynierska w AUTOCAD","mgr inż. M. Gibas","13","Lk3","Lab. Komp.","aktywne"
"EiAs2","2026-02-26","15:15","90","Podstawy elektroniki","dr inż. S. Żaba","06","L2","Laboratoria","aktywne"
"EiAs2","2026-02-26","15:15","90","Geometria i grafika inżynierska w AUTOCAD","mgr inż. M. Gibas","13","Lk4","Lab. Komp.","aktywne"
"EiAs2","2026-02-26","17:00","90","Podstawy elektroniki","dr inż. S. Żaba","06","L4","Laboratoria","aktywne"
"EiAs2","2026-02-26","17:00","90","Geometria i grafika inżynierska w AUTOCAD","mgr inż. M. Gibas","13","Lk5","Lab. Komp.","aktywne"
"EiAs2","2026-02-26","17:00","90","Programowanie w C++","mgr inż. K. Kopera","101B","Lk4","Lab. Komp.","aktywne"
"EiAs2","2026-02-26","18:45","90","Podstawy elektroniki","dr inż. S. Żaba","06","L3","Laboratoria","aktywne"
"EiAs2","2026-02-26","18:45","90","Geometria i grafika inżynierska w AUTOCAD","mgr inż. M. Gibas","13","P3","Projekt","aktywne"
"EiAs2","2026-02-26","18:45","90","Programowanie w C++","mgr inż. K. Kopera","101B","Lk5","Lab. Komp.","aktywne"
"EiAs2","2026-02-27","08:15","135","Fizyka","K. Suchanek (op), J. Kurzyk, W. Chajec","F115","L4 / L5 / L6","Laboratoria","aktywne"
"EiAs2","2026-02-27","11:00","90","Fizyka","W. Chajec","F101","W","Wykład","aktywne"
"EiAs2","2026-02-27","12:45","45","Fizyka","W. Chajec","F203","Ć1","Ćwiczenia","aktywne"
"EiAs2","2026-02-27","12:45","45","Fizyka","E. Borsuk","F204","Ć3","Ćwiczenia","aktywne"
"EiAs2","2026-02-27","12:45","45","Fizyka","B. Burtan-Gwizdała,","F112","Ć2","Ćwiczenia","aktywne"
"EiAs2","2026-02-27","13:45","135","Fizyka","B. Burtan-Gwizdała (op), M. Duras, E. Borsuk","F115","L7 / L8 / L9","Laboratoria","aktywne"
"EiAs2","2026-03-02","07:30","135","Analiza matematyczna","dr A. Pudełko","A2","W","Wykład","aktywne"
"EiAs2","2026-03-02","10:00","90","Analiza matematyczna","dr A. Pudełko","A2","Ć2","Ćwiczenia","aktywne"
"EiAs2","2026-03-02","10:00","90","Język angielski","mgr J. Firganek","136SJO","Lek5","Lektorat","aktywne"
"EiAs2","2026-03-02","10:00","90","Język angielski","mgr A. Zwierzyńska-Dubis","139SJO","Lek1","Lektorat","aktywne"
"EiAs2","2026-03-02","11:45","90","Analiza matematyczna","mgr M. Ból","A2","Ć1","Ćwiczenia","aktywne"
"EiAs2","2026-03-02","11:45","90","Język angielski","mgr J. Firganek","136SJO","Lek3","Lektorat","aktywne"
"EiAs2","2026-03-02","11:45","90","Język niemiecki","mgr E. Targosz","139SJO","Lek","Lektorat","aktywne"
"EiAs2","2026-03-02","13:30","90","Analiza matematyczna","dr J. Czajkowski","A2","Ć3","Ćwiczenia","aktywne"
"EiAs2","2026-03-02","13:30","90","Język angielski","mgr J. Firganek","136SJO","Lek2","Lektorat","aktywne"
"EiAs2","2026-03-02","13:30","90","Programowanie w C++","mgr inż. M. Raźny","19","P4","Projekt","aktywne"
"EiAs2","2026-03-02","15:15","90","Programowanie w C++","mgr inż. M. Raźny","19","P2","Projekt","aktywne"
"EiAs2","2026-03-02","17:00","90","Geometria i grafika inżynierska w AUTOCAD","prof. P. Małka","18","P1","Projekt","aktywne"
"EiAs2","2026-03-03","09:15","90","Podstawy elektroniki","prof. A. Szromba","A4","W","Wykład","aktywne"
"EiAs2","2026-03-03","11:00","90","Język angielski","mgr A. Zwierzyńska-Dubis","150SJO","Lek4","Lektorat","aktywne"
"EiAs2","2026-03-03","11:00","90","Podstawy elektroniki","prof. A. Szromba","A4","Ć1","Ćwiczenia","aktywne"
"EiAs2","2026-03-03","12:45","90","Programowanie w C++","dr inż. D. Gutenko","101B","P6","Projekt","aktywne"
"EiAs2","2026-03-03","16:15","90","Geometria i grafika inżynierska w AUTOCAD","prof. P. Małka","13","Lk6","Lab. Komp.","aktywne"
"EiAs2","2026-03-03","18:00","90","Programowanie w C++","dr inż. D. Gutenko","19","Lk6","Lab. Komp.","aktywne"
"EiAs2","2026-03-04","11:45","90","Podstawy elektroniki","mgr inż. M. Raźny","06","L5","Laboratoria","aktywne"
"EiAs2","2026-03-04","11:45","90","Metody numeryczne","dr inż. G. Pędrak","202","Lk2","Lab. Komp.","aktywne"
"EiAs2","2026-03-04","13:30","90","Podstawy elektroniki","mgr inż. M. Raźny","06","L6","Laboratoria","aktywne"
"EiAs2","2026-03-04","13:30","90","Metody numeryczne","dr inż. M. Orkisz","202","Lk5","Lab. Komp.","aktywne"
"EiAs2","2026-03-04","13:30","90","Programowanie w C++","dr inż. D. Gutenko","19","Lk1","Lab. Komp.","aktywne"
"EiAs2","2026-03-04","15:15","90","Podstawy elektroniki","mgr inż. M. Raźny","06","L7","Laboratoria","aktywne"
"EiAs2","2026-03-04","15:15","90","Metody numeryczne","dr inż. M. Orkisz","202","Lk6","Lab. Komp.","aktywne"
"EiAs2","2026-03-04","15:15","90","Programowanie w C++","dr inż. D. Gutenko","19","Lk2","Lab. Komp.","aktywne"
"EiAs2","2026-03-04","16:15","90","Język francuski","mgr B. Heil","139SJO","Lek","Lektorat","aktywne"
"EiAs2","2026-03-04","17:00","90","Podstawy elektroniki","mgr inż. M. Raźny","06","L8","Laboratoria","aktywne"
"EiAs2","2026-03-04","17:00","90","Programowanie w C++","dr inż. D. Gutenko","19","Lk3","Lab. Komp.","aktywne"
"EiAs2","2026-03-05","08:15","90","Programowanie w C++","dr inż. K. Suchenia","A3","W","Wykład","aktywne"
"EiAs2","2026-03-05","10:00","90","Geometria i grafika inżynierska w AUTOCAD","mgr inż. M. Gibas","13","Lk1","Lab. Komp.","aktywne"
"EiAs2","2026-03-05","11:45","90","Podstawy elektroniki","dr inż. A. Drwal","06","L9","Laboratoria","aktywne"
"EiAs2","2026-03-05","11:45","90","Geometria i grafika inżynierska w AUTOCAD","mgr inż. M. Gibas","13","Lk2","Lab. Komp.","aktywne"
"EiAs2","2026-03-05","13:30","90","Podstawy elektroniki","dr inż. S. Żaba","06","L1","Laboratoria","aktywne"
"EiAs2","2026-03-05","13:30","90","Geometria i grafika inżynierska w AUTOCAD","mgr inż. M. Gibas","13","Lk3","Lab. Komp.","aktywne"
"EiAs2","2026-03-05","15:15","90","Podstawy elektroniki","dr inż. S. Żaba","06","L2","Laboratoria","aktywne"
"EiAs2","2026-03-05","15:15","90","Geometria i grafika inżynierska w AUTOCAD","mgr inż. M. Gibas","13","Lk4","Lab. Komp.","aktywne"
"EiAs2","2026-03-05","17:00","90","Podstawy elektroniki","dr inż. S. Żaba","06","L4","Laboratoria","aktywne"
"EiAs2","2026-03-05","17:00","90","Geometria i grafika inżynierska w AUTOCAD","mgr inż. M. Gibas","13","Lk5","Lab. Komp.","aktywne"
"EiAs2","2026-03-05","17:00","90","Programowanie w C++","mgr inż. K. Kopera","101B","Lk4","Lab. Komp.","aktywne"
"EiAs2","2026-03-05","18:45","90","Podstawy elektroniki","dr inż. S. Żaba","06","L3","Laboratoria","aktywne"
"EiAs2","2026-03-05","18:45","90","Geometria i grafika inżynierska w AUTOCAD","mgr inż. M. Gibas","13","P4","Projekt","aktywne"
"EiAs2","2026-03-05","18:45","90","Programowanie w C++","mgr inż. K. Kopera","101B","Lk5","Lab. Komp.","aktywne"
"EiAs2","2026-03-06","08:15","135","Fizyka","K. Suchanek (op), J. Kurzyk, W. Chajec","F115","L1 / L2 / L3","Laboratoria","aktywne"
"EiAs2","2026-03-06","11:00","90","Fizyka","W. Chajec","F101","W","Wykład","aktywne"
"EiAs2","2026-03-06","12:45","45","Fizyka","W. Chajec","F203","Ć1","Ćwiczenia","aktywne"
"EiAs2","2026-03-06","12:45","45","Fizyka","E. Borsuk","F204","Ć3","Ćwiczenia","aktywne"
"EiAs2","2026-03-06","12:45","45","Fizyka","B. Burtan-Gwizdała,","F112","Ć2","Ćwiczenia","aktywne"
"EiAs2","2026-03-09","07:30","135","Analiza matematyczna","dr A. Pudełko","A2","W","Wykład","aktywne"
"EiAs2","2026-03-09","10:00","90","Analiza matematyczna","dr A. Pudełko","A2","Ć2","Ćwiczenia","aktywne"
"EiAs2","2026-03-09","10:00","90","Język angielski","mgr J. Firganek","136SJO","Lek5","Lektorat","aktywne"
"EiAs2","2026-03-09","10:00","90","Język angielski","mgr A. Zwierzyńska-Dubis","139SJO","Lek1","Lektorat","aktywne"
"EiAs2","2026-03-09","11:45","90","Analiza matematyczna","mgr M. Ból","A2","Ć1","Ćwiczenia","aktywne"
"EiAs2","2026-03-09","11:45","90","Język angielski","mgr J. Firganek","136SJO","Lek3","Lektorat","aktywne"
"EiAs2","2026-03-09","11:45","90","Język niemiecki","mgr E. Targosz","139SJO","Lek","Lektorat","aktywne"
"EiAs2","2026-03-09","13:30","90","Analiza matematyczna","dr J. Czajkowski","A2","Ć3","Ćwiczenia","aktywne"
"EiAs2","2026-03-09","13:30","90","Język angielski","mgr J. Firganek","136SJO","Lek2","Lektorat","aktywne"
"EiAs2","2026-03-09","13:30","90","Programowanie w C++","mgr inż. M. Raźny","19","P1","Projekt","aktywne"
"EiAs2","2026-03-09","15:15","90","Programowanie w C++","mgr inż. M. Raźny","19","P5","Projekt","aktywne"
"EiAs2","2026-03-09","17:00","90","Programowanie w C++","mgr inż. M. Raźny","19","P3","Projekt","aktywne"
"EiAs2","2026-03-09","17:00","90","Geometria i grafika inżynierska w AUTOCAD","prof. P. Małka","18","P5","Projekt","aktywne"
"EiAs2","2026-03-10","07:30","90","Geometria i grafika inżynierska w AUTOCAD","prof. P. Małka","12","P2","Projekt","aktywne"
"EiAs2","2026-03-10","09:15","90","Podstawy elektroniki","prof. A. Szromba","A4","W","Wykład","aktywne"
"EiAs2","2026-03-10","11:00","90","Język angielski","mgr A. Zwierzyńska-Dubis","150SJO","Lek4","Lektorat","aktywne"
"EiAs2","2026-03-10","11:00","90","Podstawy elektroniki","prof. A. Szromba","A4","Ć2","Ćwiczenia","aktywne"
"EiAs2","2026-03-10","12:45","90","Metody numeryczne","dr inż. G. Pędrak","A3","W","Wykład","aktywne"
"EiAs2","2026-03-10","14:30","90","Geometria i grafika inżynierska w AUTOCAD","dr inż. Z. Pilch","A4","W","Wykład","aktywne"
"EiAs2","2026-03-10","16:15","90","Geometria i grafika inżynierska w AUTOCAD","prof. P. Małka","13","Lk6","Lab. Komp.","aktywne"
"EiAs2","2026-03-10","18:00","90","Programowanie w C++","dr inż. D. Gutenko","19","Lk6","Lab. Komp.","aktywne"
"EiAs2","2026-03-10","19:45","90","Geometria i grafika inżynierska w AUTOCAD","prof. P. Małka","13","P6","Projekt","aktywne"
